Text,Emoji,retweet_count,favorite_count
"@SheepDogSociety @Beyaglu She’s setting herself up to be next in line, the Democratics have nothing and they know it, this is just a way to keep a smear campaign going into his next term... President Donald J. Trump will continue to be your President 🇨🇦🇺🇸👊",🇦🇺🇦🇺🇺🇸👊,0,1
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/4tj8lraJWm,,2,2
"And you took an OATH TOO.. UNGODLY Nancy, QUIT USING DEVOUT CATHOLIC.. PLEASE!
You have TOTAL HATRED FOR OUR GREAT PRESIDENT DONALD J TRUMP..  A ""SAD DAY"" is you and other DemocRATS in OUR Government still😠 GROW UP!
🚂🇺🇸💒🇺🇸DJT2020👏",🇺🇸👏💒😠🚂,0,0
"""Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall""  https://t.co/EvlraUvim9",,0,0
"@WordswithSteph @MicheleJeanson1 I don't hate Donald Trump. I simply have no respect and no regard for him. He has not earned his way to where he is. He's a huckster who has no business being President of our country. As well, he is being sponsored by a political party that is leading us down a dark road.",,0,1
@TIME Reporters trying to us Donald Trump messaging style to all that they want to question.,,0,0
@DandyMan21 @donald_potus I guess you would like Trump to be king. You can forget about your independence if he gets his way. He’s learning from Putin and Kim Jong Un. His buddies.,,0,0
Stephen Colbert Discovers Two Words that Definitely Describe Donald Trump https://t.co/pV3wIF5CPO #SmartNews,,0,0
@DonaldJTrumpJr 2024 President Donald J Trump Jr.😜😜😜,😜,0,0
BBC News - 'Dotage of a dotard': North Korea renews attack on Donald Trump https://t.co/ppe0Mtx805,,0,0
People Are Posting Really Weird Stuff On Google Maps At Trump Properties https://t.co/rCvnEQ1G4V,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/W8zAIqvji7,,0,0
"先月のトルコ🇹🇷大統領の訪米

フェトフッラー・ギュレンは現在
アメリカ🇺🇸ペンシルバニア州に
在住しておりグリーンカードを所有している
トランプ大統領の顧問弁護士
ジュリアーニ元市長も引き渡しに関して問題を提起しており
この進展によって世界が変わる
https://t.co/e9zq8ENuLd https://t.co/YEn3K5l3qZ https://t.co/BiEYJqU6Uf",🇹🇷🇺🇸,1,2
"@realDonaldTrump President Donald Trump: Impeached
It will be next to your name forever.",,0,0
"@w_terrence @seanhannity @realDonaldTrump The one thing these ppl seem to miss (every.single.time) is that Byden IS NOT Donald Trump's opponent, because he hasn't been nominated yet!",,0,0
Fuck Donald Trump!,,1,3
Donald Trump is a fucking bastard. https://t.co/JboK8WeuYQ,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/gmHEcBmpJg,,0,0
@ChrisJZullo @realDonaldTrump Hey don't use words like quasi. He will be up all not trying to figure out what it means. Nooo I'm not quasi Im a Republican. Done in my best Donald Trump voice.,,0,0
The Traitors Among Us https://t.co/7nL8024szl,,0,0
Donald Trump just screwed over one of his top House Republican apologists https://t.co/PSbdyee6tL via @PalmerReport,,0,0
President Donald J. Trump: Mr. President: Please Pardon the Biden Four - Sign the Petition! https://t.co/iiIQqp6yCs via @Change,,0,0
Rasmussen: Trump Approval Up 6 Points from November https://t.co/vk54GS9x9R,,1,1
"OUR MOVEMENT is about replacing a failed and corrupt political establishment with a new
government controlled by you, the American People

Donald Trump on October 13th 2016

#WWG1WGA #QAnon #DigitalSoldiers #PatriotsFIGHT https://t.co/NKcyRZnSRQ",,14,23
I know she hates Donald Trump with a passion. https://t.co/CfGbpkAUq0,,0,1
@Onision You make Donald trump look like a sophisticated scientist that discovered a way to time travel.,,0,0
"@Boboskiwatnot @Shermichael_ I don’t know, if he’s a pussy or not, those world leaders he was talking to clearly don’t see him that way. Instead, they see Donald trump as Homer Simpson.",,0,0
"Here you go chief 🇺🇸🦅👇

 Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/4f2MyAXO2x",🇺🇸👇🦅,0,0
"@mconeone @RudyGiuliani Sure, Jan. I'll leave you to your fantasy world. Tell Q hi!
https://t.co/1dGL58SjZA",,0,0
@TrickettsTony @NHSparky @joebud123 @brithume This attorney-client privilege? https://t.co/cMW4dfIPof,,0,0
"CNN's Don Lemon, Chris Cuomo Nail The Irony Of World Leaders Mocking Donald Trump https://t.co/TejHHN7GyT",,0,0
@MatthewJshow @real_defender @realDonaldTrump Donald Trump is the best President at doing crimes as well as being the best Russian-compromised President too.,,0,1
https://t.co/WGxgQ9bpnj https://t.co/fqQxEVr2k0,,0,0
"True patriotism has no room for racism, Donald J. Trump. Democrats quit playing the race card. #PatriotsUnited #UnitedWeStand #MAGA",,0,1
Vì sao Mỹ Donald Trump  muốn lật đổ chế độ Quốc gia Hồi giáo Iran ?  Còn chế độ Đảng Cộng sản Việt Nam hiện nay tại sao Mỹ Donald Trump không tìm cách để  lật đổ ? https://t.co/g8xCMdPbxf,,0,0
@petedako @ILOVEMYCANADA @CTVNews @CBCKatie @CPC_HQ @VassyKapelos @PnPCBC People need to move on let's get over it. It was a few seconds of Jibber Jabber. Justin said why he was late justified by doing it. I would have said the same thing not his fault that the other people thought it was funny we're laughing the all know that Donald Trump is a jackass,,0,0
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall https://t.co/E6ybIhuv5T,,0,0
@DailyCaller Clear signs of a guilty woman. She totally hates us and Donald Trump. Just from her snapping the way she did proved it.,,0,1
Donald Trump Lies About Not Knowing Prince Andrew Amid Epstein Scandal https://t.co/ElUcYoXNxJ via @people,,0,0
"Today’s Republican Party demands fealty to Donald Trump rather than core beliefs and principles, writes @WalshFreedom https://t.co/HiAbWls0oA via @WSJ",,7,9
Donald Trump: Is there anything sadder than a chump who thinks he's a champ? #Topbuzz https://t.co/j94nqxqmuF,,0,3
"@gizz71 @DEdwardRose @iheartmindy @neal_katyal There have been witnesses: Alexander Vindman, Kurt Volker, Trump’s own ambassador Sondland, etc. Not to mention Rudy Giuliani and Trump admitting to the crime themselves.
https://t.co/vbkHYr7CtW",,0,1
@Paula_White Amen! Also for Donald Trump,,0,0
Joe Biden just took a blowtorch to Donald Trump’s horse crap https://t.co/PtdPr4r4ik via @PalmerReport,,0,0
Donald Trump Reportedly Told Then-Wife Ivana Trump to &amp;quot;Never Look a Day Over 28&amp;quot; https://t.co/4taWNaCnXh via @Yahoo,,0,0
@RepAdamSchiff Oh stop with your Schiff - 63000000 people disagree with your take - where’s this going - you don’t have 67 Senate votes - Donald Trump will still be your President when it’s over - take the L&amp; move on,,0,0
"""Macron was out-thinking and out-speaking Trump in his second language. Trump couldn’t keep up with him in his first language.""

The strange case of Donald John Trump https://t.co/wzr7sNOvKd via @PalmerReport",,0,0
"@w_terrence What are the we the 63 million Americans doing to shut the crooked, lying dems up. So sick of us not sticking together to do something for someone like Donald Trump and his family who have done and doing so much for us.",,0,0
"Breaking: Nancy Pelosi says Republicans have "" taken oath to Donald Trump"" amid the impeachment inquiry at town hall",,0,0
@FidemTurbare @blueblood1404 And we have something in common I'm not a Donald Trump supporter,,0,1
@MarkSZaidEsq @BradMossEsq @JonathanTurley @ReutersZengerle So Because Professor Turley has another political affiliation he deserves to be belittled by you who called the effort by the deep state to destroy President Donald Trump for what it is a Coup! And you cannot yourself see how stupid you look?,,0,0
@MollyJongFast Coherent thought is not a core competency of Donald Trump,,0,0
@SebGorka @realDonaldTrump @WhiteHouse @batchelorshow @77WABCradio @wmalnews @WMALDC @SpeakerPelosi @RepJerryNadler @RepAdamSchiff Yes they do.  And we all know they do.  No matter how many times they say they don’t.  They are scared the American people can’t vote their way and Donald Trump will be overwhelmingly elected again for 2020 so they spew hate daily.  It’s a very scary thought.,,0,1
Trump — And Those in His Orbit — Are the Traitors: Rick Wilson Writes – Rolling Stone https://t.co/S37YGjjDX9,,0,0
A CHILD AT TRUMP CONCENTRATION CAMPS DIED FROM THE FLU BECAUSE DONALD TRUMP REFUSED TO ALLOW DOCTORS TO COME IN TO CARE FOR HIM BECAUSE THE CHILD IS BROWN. NANCY PELOSI MAY NOT HATE YOU @realDonaldTrump BUT MILLIONS OF US DO. YOUR DEFEAT NEXT NOVEMBER WILL BE GLORIOUS. https://t.co/K2cbxDiVbL,,0,0
@4YrsToday donald trump is a coward’s coward.,,0,0
Don’t blame Justin Trudeau. It’s about time world leaders made fun of Donald Trump https://t.co/gmCsaWGC56 via @torontostar,,0,0
"I must say, it is much easier to do a self portrait than to do a portrait of Donald Trump. But I do love a challenge. 😊",😊,0,2
A typical Яерцыican. https://t.co/6pRQzCu0Fe,,0,0
"@JonathanTurley @AnthemRespect Cuz thats all Democrats do. They harass, bully &amp; demean people. You didn't vote for Donald Trump, it appears you might have made a mistake. He may not be polished like the others, but he is genuine &amp; he truly wants to make America better for ALL Americans #Trump #DemsPartyOfHate",,7,10
"Donald Trump just screwed over one of his top House Republican apologists 

https://t.co/c9d26Wjgtg",,16,55
"@11thHour Brian Williams @peterbakernyt @JoeNBC Donald #Trump Demoralizing individuals who have GOOD sense,Eyes that can see, Ears that can HEAR. Those who value Reading knowledge understand that #Impeachment is A Congressional Act. THIS not a ""Hoax"" its #Karma https://t.co/CkJyaxoVPv",,0,0
"why Donald Trump should be impeached for his crimes, since the substance of their testimony is irrefutable. And while all three were articulate, intelligent and crystal clear in their arguments, only Karlan was female.",,0,3
Donald Tusk makes what appears to be 'gun' gesture at Trump's back https://t.co/3Co92HM1gT,,0,0
say what you want about Donald Trump but it’s kinda fucked up they want to put him in a peach.,,2,16
"@kylegriffin1 @TheLastWord This was a great quote by Congressman Peter Welch of Vermont. Donald Trump mocks Speaker Pelosi as “Nervous Nancy” because he is terrified of her. 

Trump is nervous. He knows she’s not messing around. The gentlelady from San Francisco has a spine of steel and fists of iron. https://t.co/SeCgD452vM",,3,5
"Why do you hate Donald Trump?
Why do you hate 63 million Americans?
Why do you support the killing of unborn children up until birth and than falsely claim to be a Catholic? https://t.co/jNNWLZ0Bcr",,1,2
Joe Biden: Puerto Rico deserves more respect than Donald Trump has given | Commentary https://t.co/xBnqHgObyy,,0,0
Vì sao Mỹ Donald Trump  muốn lật đổ chế độ Quốc gia Hồi giáo Iran ?  Còn chế độ Đảng Cộng sản Việt Nam hiện nay tại sao Mỹ Donald Trump không tìm cách để  lật đổ ?,,0,0
"@DevinCow Donald Trump officially changed the name of “apostrophes” to “hyphens” in an executive order, so that he could claim an error he made while tweeting was in fact correct. So you’re both wrong

Of course, neither of you used the word “apostrophe,” plus I made that up, so never mind",,0,0
DONALD TRUMP KEEPS NAVY SEALS ABOVE THE LAW https://t.co/UH3aRhVLsp Politicians covering for military crimes isn't new. Mai Lai comes to mind.,,0,0
@ryanstruyk They would impeach you first your nothing but a shameful liar who is now using your catholic religion you will burn in hell Nancy. To quote a comment you made on Donald Trump not  Becoming president in 2016 you said ( “you can take that to the bank?”) What bank was that then?🤮🤮,🤮,0,0
Watergate Prosecutor Rejects Claim That Trump Impeachment Is Moving Too Fast: 'There Is Always More Evidence to Get' #SmartNews  https://t.co/2aRk76zRxE,,1,6
Nancy Pelosi says Republicans have 'taken an oath to Donald Trump' amid the impeachment inquiry at town hall  https://t.co/RQSdqYbipd,,0,0
@realDonaldTrump President Donald Trump On Charlottesville https://t.co/HbHqUnOeN5 https://t.co/HbHqUnOeN5 “Very fine people” https://t.co/VOpj39lrGn #maga @TrumpGolfDC,,0,0
Melania Trump would have been priority to be deported under new immigration rules https://t.co/wdbaVb21E5,,0,0
"It is Thursday, December 5, 2019.  One citizen, I call for the removal from office by any legal means, the fascist Donald J Trump as President of the United States. Please RT fellow citizens and pass it on. #Resist #Resistance #TheResistance #ImpeachTrump @realDonaldTrump https://t.co/PDR9NEad98",,0,0
"""Daily Show"" host Trevor Noah took a guess at what Kim Jong Un might get Donald Trump for Christmas. https://t.co/eHNYcgp86D via @HuffPostComedy",,0,0
Has anyone asked Donald Trump about this https://t.co/ptc8DC7bVf,,0,0
"@SpeakerPelosi Why do you hate Donald Trump?
Why do you hate 63 million Americans?
Why do you support the killing of unborn children up until birth?",,0,0
Robert Mugabe won't be a bad wizard! . Also Donald Trump was born in Pakistan,,0,0
@stlpcs Donald J Trump is the best President in my life and the first to keep his promises .,,0,0
"@BoycottUtah @realDonaldTrump It is Thursday, December 5, 2019.  One citizen, I call for the removal from office by any legal means, the fascist Donald J Trump as President of the United States. Please RT fellow citizens and pass it on. #Resist #Resistance #TheResistance #ImpeachTrump @realDonaldTrump",,0,0
"|
The Dangerous Case of Donald Trump.

@POTUS
@realDonaldTrump

https://t.co/BTYVsvE4hK",,0,1
